0.000000000000000	-84.191902160644531
0.004000000189990	-84.075935363769531
0.008000000379980	-84.442146301269531
0.012000000104308	-84.570320129394531
0.016000000759959	-84.045417785644531
0.019999999552965	-83.862312316894531
0.024000000208616	-84.088142395019531
0.028000000864267	-83.831794738769531
0.032000001519918	-83.404548645019531
0.035999998450279	-83.703620910644531
0.039999999105930	-84.069831848144531
0.043999999761581	-84.130867004394531
0.048000000417233	-83.959968566894531
0.052000001072884	-84.039314270019531
0.056000001728535	-84.484870910644531
0.059999998658895	-84.350593566894531
0.064000003039837	-83.941658020019531
0.068000003695488	-84.002693176269531
0.071999996900558	-84.252937316894531
0.075999997556210	-84.112556457519531
0.079999998211861	-83.978279113769531
0.083999998867512	-84.106452941894531
0.087999999523163	-84.259040832519531
0.092000000178814	-84.045417785644531
0.096000000834465	-84.063728332519531
0.100000001490116	-84.356697082519531
0.104000002145767	-84.490974426269531
0.108000002801418	-84.307868957519531
0.112000003457069	-84.246833801269531
0.115999996662140	-84.436042785644531
0.119999997317791	-84.387214660644531
0.123999997973442	-84.082038879394531
0.128000006079674	-84.100349426269531
0.131999999284744	-84.246833801269531
0.136000007390976	-84.082038879394531
0.140000000596046	-83.923347473144531
0.143999993801117	-84.216316223144531
0.148000001907349	-84.545906066894531
0.151999995112419	-84.552009582519531
0.156000003218651	-84.191902160644531
0.159999996423721	-84.295661926269531
0.164000004529953	-84.497077941894531
0.167999997735024	-84.057624816894531
0.172000005841255	-83.752449035644531
0.175999999046326	-83.966072082519531
0.180000007152557	-84.045417785644531
0.184000000357628	-83.764656066894531
0.187999993562698	-83.758552551269531
0.192000001668930	-83.911140441894531
0.195999994874001	-83.972175598144531
0.200000002980232	-83.868415832519531
0.203999996185303	-83.795173645019531
0.208000004291534	-83.868415832519531
0.211999997496605	-84.014900207519531
0.216000005602837	-83.538825988769531
0.219999998807907	-83.520515441894531
0.224000006914139	-83.935554504394531
0.228000000119209	-83.831794738769531
0.231999993324280	-83.709724426269531
0.236000001430511	-83.978279113769531
0.239999994635582	-84.326179504394531
0.244000002741814	-84.436042785644531
0.247999995946884	-84.143074035644531
0.252000004053116	-84.277351379394531
0.256000012159348	-84.552009582519531
0.259999990463257	-84.295661926269531
0.263999998569489	-83.813484191894531
0.268000006675720	-83.813484191894531
0.272000014781952	-84.320075988769531
0.275999993085861	-84.173591613769531
0.280000001192093	-83.831794738769531
0.284000009298325	-84.234626770019531
0.287999987602234	-84.375007629394531
0.291999995708466	-84.307868957519531
0.296000003814697	-84.118659973144531
0.300000011920929	-84.216316223144531
0.303999990224838	-84.631355285644531
0.307999998331070	-84.350593566894531
0.312000006437302	-83.996589660644531
0.316000014543533	-84.277351379394531
0.319999992847443	-84.509284973144531
0.324000000953674	-84.216316223144531
0.328000009059906	-83.831794738769531
0.331999987363815	-84.167488098144531
0.335999995470047	-84.332283020019531
0.340000003576279	-83.990486145019531
0.344000011682510	-84.130867004394531
0.347999989986420	-84.375007629394531
0.351999998092651	-84.515388488769531
0.356000006198883	-84.289558410644531
0.360000014305115	-83.892829895019531
0.363999992609024	-83.862312316894531
0.368000000715256	-83.734138488769531
0.372000008821487	-83.435066223144531
0.375999987125397	-83.514411926269531
0.379999995231628	-83.654792785644531
0.384000003337860	-83.636482238769531
0.388000011444092	-83.551033020019531
0.391999989748001	-83.947761535644531
0.395999997854233	-84.362800598144531
0.400000005960464	-84.204109191894531
0.404000014066696	-84.112556457519531
0.407999992370605	-84.198005676269531
0.412000000476837	-84.246833801269531
0.416000008583069	-83.966072082519531
0.419999986886978	-83.618171691894531
0.423999994993210	-83.972175598144531
0.428000003099442	-84.051521301269531
0.432000011205673	-83.740242004394531
0.435999989509583	-84.057624816894531
0.439999997615814	-84.454353332519531
0.444000005722046	-84.533699035644531
0.448000013828278	-84.283454895019531
0.451999992132187	-84.124763488769531
0.456000000238419	-84.472663879394531
